longitude,latitude,icon
121.00012434368767,14.60479452984289,briefcase
120.99934048580731,14.606046443770307,power
120.99845671741394,14.605137705105342,support
120.99872103491495,14.60322246301742,support
121.0005145441513,14.603172987878535,support
121.00357269650888,14.602775664931633,power
121.0018099975682,14.603391888286978,power
121.00273753177595,14.60338592741693,heart
120.99306563249286,14.607349216457441,heart
120.9609238518498,14.607385025243927,briefcase
120.99170666316397,14.606512959152342,home
120.99225171658153,14.607020259627554,home
120.99429191004067,14.606728000647502,power
120.99314694593869,14.604853355724904,support
120.99305910896784,14.60598514813962,briefcase
120.99408071449982,14.60494016486403,heart
120.99622903680357,14.605308710670341,power
120.9975963619161,14.606393434938548,briefcase
120.99646846134748,14.607030020377858,home
120.99599476770528,14.60643082403196,briefcase
120.96003068337265,14.607282658804923,power
120.99596435583172,14.60853689986431,support
120.9949349535824,14.609550955523263,power
120.99552564544811,14.610094818212099,heart
120.99654638701004,14.609072456239916,home
120.99754496529931,14.608047628494367,power
120.99700301135252,14.607511579932982,briefcase
120.9985565667516,14.607196668265187,power
120.9944152617054,14.609052238408953,support
120.99528776003166,14.607018699719639,briefcase
120.99381894938384,14.60851073243856,home
120.96364530516387,14.607053929207957,briefcase
120.99406891827141,14.611772135276635,power
120.9936262635714,14.611356644171057,power
120.99246158181397,14.611252648674618,heart
120.9935255773328,14.610192974907115,home
120.99167187884797,14.610529309471438,power
120.99273513328971,14.609476380287507,power
120.99155155273284,14.609412510683839,power
120.99009374715958,14.607632176984094,briefcase
120.98984861402738,14.606648587510826,support
120.988769015574,14.607834271761613,home
120.96260333185616,14.60808218091217,support
120.99030735396533,14.608528780899416,briefcase
120.99121959226056,14.608736965796485,power
120.98471031262979,14.606040048848875,briefcase
120.98390970904742,14.607247616446156,support
120.98351297664269,14.605997012835767,heart
120.98493922238609,14.608224229059232,home
120.98381963772509,14.609283049839254,heart
120.98442724953526,14.607732655684895,briefcase
120.98548087582583,14.606702847964172,heart
120.98596558784799,14.607195762722151,heart
120.9634166610066,14.608409081765403,heart
120.98550007612596,14.612697076356891,support
120.98423167247351,14.611435021848523,support
120.99126949387174,14.614279100378079,power
120.99232495068617,14.613233080942607,briefcase
120.99011212824217,14.615168658580219,power
120.9912445559773,14.613212361739457,heart
120.99072601977953,14.61272819948258,support
120.98917278404515,14.61428071618875,heart
120.99002729394009,14.61228223796307,home
120.98942987617487,14.61135220601064,support
120.96938989318035,14.607608315181203,briefcase
120.98840435081426,14.61354656599956,support
120.98772166948481,14.61289622894431,support
120.9863574570618,14.617378096108263,support
120.98706658817491,14.618176761399871,home
120.9862421117083,14.619098496127164,home
120.98806672531244,14.617172886057375,briefcase
120.98725537625381,14.616387974813275,briefcase
120.98908845178961,14.61617548716217,support
120.98827215788293,14.615398535423923,power
120.98738802505015,14.614556111207866,power
120.96921669670296,14.606235514789386,home
120.98643868247467,14.614113879907158,support
120.98645887620386,14.61579319719746,heart
120.98699441279692,14.623780010592553,home
120.98631797755974,14.624759624306195,briefcase
120.9890812523602,14.622028174267156,heart
120.98799255973493,14.62293949979221,home
120.99056691472849,14.62144001792836,heart
120.98648991696186,14.62174058016705,home
120.98959744637519,14.620543528526664,power
120.98797098317988,14.619019915362516,support
120.96563680136984,14.60782309138587,power
120.97021383466848,14.612876637806766,home
120.98730526914267,14.620390420847121,power
120.9888159531761,14.619809933251389,briefcase
120.99393072163303,14.614738406005657,support
120.99309022951034,14.613947215243055,support
120.99288151067783,14.615778218310961,briefcase
120.99203470447934,14.614992494047483,support
120.99184938438347,14.616802936063484,briefcase
120.99100046238759,14.616010274055181,heart
120.99083072238527,14.617815487376653,briefcase
120.98996805250572,14.617009982116102,support
120.96994008841739,14.61063530916336,heart
120.98982641130124,14.618805538315085,heart
120.98897644996225,14.618007734671753,briefcase
120.9959015222071,14.617699951203624,home
120.99518973048961,14.616915904444209,heart
120.99161211806599,14.618540431255253,support
120.9932505562458,14.619365731580002,support
120.99192311950078,14.62074309479151,home
120.99484271656976,14.615582559629754,home
120.99085309626595,14.619769589783955,power
120.99365836071216,14.616516087328154,power
120.96934503016072,14.613800531040532,briefcase
120.99300854311723,14.617874220201422,heart
120.99403897849825,14.61275873096895,home
120.99514315735355,14.612360409604971,briefcase
121.00187480510084,14.612725887990353,support
121.00271824919751,14.612375698446145,heart
120.99727358160413,14.60972060807132,briefcase
120.99624607027995,14.610748831031058,heart
120.99640749398165,14.609958835089143,briefcase
120.9988025781342,14.609455627834446,home
120.99971084348468,14.608256055065196,home
120.99773143720711,14.611853940959882,briefcase
120.99675142559003,14.611351115485423,home
121.00010707657817,14.609951750530005,heart
120.96941815485711,14.616172916259726,home
120.99818400881875,14.60864578314725,support
120.99925810515862,14.607757392116484,briefcase
120.99993478475866,14.60915052404178,home
120.998279273103,14.610294927820785,power
120.99785395465585,14.61082254855972,heart
121.00474973090546,14.611652828686179,briefcase
121.00426133086903,14.611359968201603,briefcase
121.00407280035994,14.611061596412426,home
121.00376955117996,14.61087656160311,home
121.00358521432629,14.61057074819177,home
120.96853246454299,14.61029082083685,briefcase
121.00628620909497,14.610111651704148,power
121.00323788972499,14.610402290440431,briefcase
121.00314726829083,14.610030597276587,power
121.00273002554246,14.609681774514357,power
121.00216771161288,14.609327573550889,heart
121.00388704803235,14.607962706744457,heart
121.00486212490298,14.608388105248231,heart
121.00257482389918,14.608150831492525,home
121.0054841302539,14.609187221472128,home
121.00479520749803,14.605508262776883,support
120.96704825189586,14.610265866829103,support
121.00346851447026,14.603961587918084,power
121.00252162456657,14.605455165883876,briefcase
121.00339797413616,14.606463190743169,support
121.00064628476926,14.60727909492913,briefcase
121.0016500601218,14.606607945084061,home
121.00229785869695,14.607405538568855,heart
121.00055101714877,14.606245394575803,support
121.00110020319566,14.608165266691142,briefcase
121.00606654202738,14.604506385105635,briefcase
121.00626137320485,14.603409114627123,support
120.96851009338849,14.61228831394897,home
121.00404290400517,14.604742465119607,briefcase
121.00766874081508,14.605340529287803,support
121.00834701962697,14.608881204550231,heart
121.00761019199503,14.60788927101909,briefcase
121.01023163483012,14.60730215816877,power
121.0103825015936,14.605424794078857,heart
121.01230642979925,14.605301521765409,support
121.01253168861021,14.602627759642052,heart
121.01111577210135,14.601881237050298,home
121.01313932382233,14.601381928214444,home
121.0139077453461,14.599398761033871,support
120.96776389222966,14.61262858666708,support
121.01151209254458,14.59895270640634,support
121.01160620893853,14.599870785636014,support
121.009142257836,14.601183416080756,heart
121.00772301596844,14.602183517108108,power
121.01431048262752,14.603846854271564,heart
121.0154812596624,14.603052469830878,home
121.01451565396526,14.602159860023317,briefcase
121.0155088198247,14.601651114833313,briefcase
121.01728380083304,14.600298172221304,support
121.01490512445636,14.60017519063991,power
120.96549406633693,14.608730622355347,briefcase
120.96828728757485,14.614155007020544,heart
121.01725407960646,14.598699692028756,home
121.0188638957872,14.59846261523359,support
121.02112850689298,14.596876318539518,heart
121.0146265565804,14.597417909874936,briefcase
121.01922435694188,14.594991689628293,power
121.01740291257804,14.596287536358467,heart
121.02028830508651,14.59536779130826,briefcase
121.02241278345245,14.594393265437924,support
121.02012052701726,14.592451731551181,heart
121.01815092103904,14.592561999433666,home
120.96845439391147,14.61584433753322,support
121.0155754640462,14.594093221909459,home
121.01360352200513,14.596143196791362,briefcase
121.01812518158091,14.594869642381374,support
121.01747559358131,14.59417824661833,briefcase
121.0160271003658,14.594302487059528,heart
121.01466152210564,14.5964411805224,home
121.01571198605696,14.595413463348804,heart
121.01978957087275,14.593530239047066,support
121.02063025268549,14.592153972763406,power
120.96569622941537,14.610715089724758,heart
121.01796074393916,14.590945192081232,power
121.01629112043848,14.591968576887952,support
121.01669072028356,14.590443071754324,support
121.01637237033933,14.591494964878478,power
121.01493568229985,14.590280881753067,support
121.00238673563473,14.601621136501016,briefcase
121.00423467305895,14.601712335085391,home
121.00224946881158,14.600093654975963,briefcase
121.00383198765735,14.59885014715796,briefcase
120.96629121239427,14.611431792759397,briefcase
121.00093703408969,14.601432494248595,home
121.00003467407562,14.601335347414658,power
120.99951652175304,14.601168058981147,power
120.99780211437655,14.600912277470691,home
120.9989860683377,14.598841323589046,heart
120.99741046875799,14.59824906431962,home
120.99472385454584,14.600074405956947,briefcase
120.99124407078692,14.599810819525205,power
120.99325345083345,14.597613154744584,support
120.96568593558605,14.60968655676891,power
120.99511301185846,14.598742259065343,support
120.9895608802297,14.598390085911639,home
120.98962508532604,14.595622265473933,home
120.99179963812047,14.59550282859868,heart
120.98961794098183,14.593211864739693,support
120.9883608741678,14.593340637209376,support
120.98634124093986,14.593403874714328,home
120.98498370059521,14.594694751747099,heart
120.96075557313073,14.588564021361549,heart
120.96657578874827,14.61252026313664,power
120.96799132014088,14.590407814891126,home
120.96993986049173,14.58837495460496,heart
120.97129876251888,14.58672284261425,power
120.97478848653225,14.593144436284772,power
120.97256169526996,14.59135557845312,support
120.97165828501765,14.594028404245273,briefcase
120.97542953630341,14.58770944610421,support
120.97486623413849,14.58979577219495,heart
120.98112075203608,14.592956226073301,support
120.98144744202027,14.589489406895435,briefcase
120.96369061048118,14.612719136683562,support
120.98310069929519,14.585358831373062,support
120.98235658346879,14.58775842818289,heart
120.98578158190907,14.588982037920148,briefcase
120.9842497288983,14.590182366229689,briefcase
120.98877779432992,14.587321661905847,briefcase
120.98576080445395,14.586383376436977,power
120.97957206344729,14.582029843525357,home
120.97881051270684,14.579288707072305,power
120.98021598182746,14.576314724548068,briefcase
120.98348092503072,14.578036929160051,briefcase
120.96370190819054,14.613492849369292,briefcase
120.98195043681918,14.58114573837396,home
120.99107131536572,14.582913973195701,heart
120.99013113203767,14.584238129607773,briefcase
120.99024781552465,14.580934809510719,power
120.9872377447797,14.5832954591229,heart
120.98831440424038,14.578851187072114,support
120.98596882344168,14.580739996548466,support
120.9917623239336,14.58469588184018,briefcase
120.99357984662727,14.583807054501603,home
120.99228799285491,14.58096201424314,power
120.9636347682298,14.612214698551853,briefcase
120.99401687849934,14.581982289018699,power
120.9941525460838,14.580658970887644,heart
120.99606743668427,14.581691364629114,home
120.99359005155334,14.578924016519872,home
120.992688098707,14.578927625984331,home
120.9946911824464,14.579031130533531,support
120.9926661394547,14.577611769676537,power
120.99120888776487,14.578113967205127,briefcase
120.99226017758247,14.576119194203276,heart
120.99113364256097,14.57534583636811,briefcase
120.96344651312701,14.609753983363444,power
120.98993497914192,14.575332279583089,power
120.99073246913268,14.573999990874198,home
120.98986558188881,14.57320461768624,support
120.98896819313356,14.57477060253285,support
120.98823299316602,14.57663924871891,support
120.98994362556967,14.577534153657517,home
120.9869426481445,14.575135271740715,briefcase
120.98555396250487,14.57440791951393,power
120.98421240732945,14.57369912396836,briefcase
120.98239749256912,14.572756775523677,home
120.9675075326628,14.606125102400055,power
120.96383637370525,14.611329059091673,briefcase
120.98380011692313,14.570462694882655,support
120.9845652511991,14.568271846944237,support
120.98592148562105,14.571303253908948,power
120.98809138416581,14.572301196831289,briefcase
120.98651694253395,14.5692081097584,briefcase
120.9871900950232,14.569841312666002,power
120.98836432505065,14.57069165755204,heart
120.98898649366535,14.569582371885032,heart
120.99032874655504,14.568493385254344,heart
120.99058306939338,14.569561834495616,briefcase
120.96455960890675,14.610214366767122,briefcase
120.98874146658768,14.56881103936547,heart
120.98924437511745,14.568067055210411,briefcase
120.98971396533953,14.569438078958063,heart
120.98976927263585,14.56856762295122,home
120.9893861182844,14.570278534332465,briefcase
120.98943438241398,14.56749627084489,power
120.98994440934943,14.567885214517958,heart
120.99004342008068,14.568143861450324,home
120.99010177970342,14.567046435695488,power
120.99143342765382,14.565163261526378,home
120.96181242600034,14.609758729640697,power
120.98921801465077,14.566715547148835,support
120.9880941110919,14.56776669851487,briefcase
120.99223173037046,14.573440380437344,home
120.99124880922943,14.57261531655486,briefcase
120.99249380303677,14.571044927133945,power
120.99138391189501,14.569741244024126,heart
120.99347234577957,14.569029457522918,briefcase
120.99378399882052,14.567342865331089,briefcase
120.99458408452287,14.565764593095805,power
120.99435371557036,14.564204895005593,support
120.96260207397025,14.609759938420515,power
120.99603423392017,14.564653386217167,briefcase
120.99477141778921,14.572072168030974,heart
120.99565791520799,14.571378405797587,power
120.99528149762787,14.568917167748594,briefcase
120.99521300675131,14.578067128981871,heart
120.99556663451712,14.576610147403768,support
120.99448269517225,14.576490904747267,heart
120.99585936730043,14.575640282914087,briefcase
120.99599932401212,14.574519592539556,power
120.99593459030703,14.572826090006908,briefcase
120.9647430993385,14.612893944611072,power
120.99443733966817,14.574100268340022,heart
120.99452016629505,14.575483802433554,support
120.99740126981816,14.577309443541912,briefcase
120.99688992770433,14.57931753321722,power
121.00000786576297,14.579315546502867,heart
120.99876102331487,14.578992946487508,briefcase
120.99841896070399,14.581204855612631,heart
120.99785386968998,14.581754967523434,support
121.00023884840637,14.581954369394008,briefcase
120.99940171862298,14.580604277644515,briefcase
121.00208184987945,14.582863882988194,power
121.00124919281387,14.581249587978482,home
121.00186303749851,14.58182924882679,briefcase
120.96471862571433,14.615825279614409,support
121.00113482624921,14.582760379286723,support
120.99627356445,14.58419668810649,support
120.99717539705077,14.58506649353241,briefcase
120.99796450318597,14.584243051748693,briefcase
120.99677395629378,14.583221006037167,support
120.99809541646441,14.583146396081968,briefcase
120.99621177183425,14.586200019555069,briefcase
120.99411916501484,14.58585292358971,home
120.9957915005236,14.588153050941191,home
120.99296744106182,14.589421904805022,heart
120.9644850135425,14.617121392117735,briefcase
120.99530332653272,14.589249953982701,home
120.99844447226067,14.592606366977295,heart
121.0024671697463,14.594373850991596,heart
121.0051236333847,14.592815480113272,home
121.0101561955449,14.593005673054522,home
121.01087230958626,14.593616113603378,heart
121.01011255318026,14.59152008752873,power
120.96487981051223,14.616704590117827,support
121.00827374265646,14.592478966166606,home
120.99712103237805,14.587411590357211,briefcase
120.99827944009255,14.588050366921856,briefcase
120.99680036401962,14.58942179423839,home
120.99832804873313,14.589398668556203,briefcase
121.00217326938171,14.590486823422234,home
121.00222761921559,14.588121766436595,power
121.00606243855748,14.589322424141553,support
121.00451146663224,14.583724581451689,heart
121.00298636599096,14.585168009944923,support
121.00171897374844,14.58528919844995,home
121.00285395453301,14.581869889649882,briefcase
120.96628804472458,14.61653634575016,briefcase
121.00253302069702,14.584996071585138,support
121.00205513058654,14.583952050234796,home
121.00080290161017,14.584101298630792,power
121.00981152311128,14.581205875144082,support
121.00900301075806,14.57890785320055,power
121.00752314827974,14.58060637478107,briefcase
121.00891452708849,14.582609651497691,power
121.00683319503655,14.581506965417644,briefcase
121.00999814465902,14.57985750597007,home
121.01011729379529,14.58335751468623,briefcase
120.96716632265243,14.614640236872875,briefcase
121.00649082946002,14.58231314600104,home
121.01172871394634,14.579048521797974,support
121.01138630481911,14.580225454189634,support
121.01287053768927,14.581006765423947,home
121.01283249177871,14.582187692731539,power
121.01235890317658,14.583547784550571,power
121.01391660997017,14.584220202485433,briefcase
121.01536439174215,14.584071746726249,home
121.01632570287126,14.585878007160966,support
121.01141983548827,14.584994028865745,briefcase
120.96610284221744,14.615634966700142,heart
121.01355335398918,14.586282681450674,support
121.01575552543969,14.58728293095625,heart
121.01879860667106,14.588361853674295,support
121.02086810436089,14.591297181588205,support
121.01755665248302,14.589029043664102,briefcase
121.01862061917548,14.589753344803551,support
121.01202185849706,14.58911399555357,briefcase
121.0153951758037,14.588658807372779,home
121.01017571241034,14.588984191290878,heart
121.00926972710519,14.588382904459696,heart
120.96820080785626,14.607031999576721,home
120.96733867985213,14.61530054987763,power
121.01012719580838,14.586208979631607,heart
121.0085475750675,14.588171143982708,heart
121.0079954015155,14.587912931311903,support
121.00693296120109,14.58784843930046,briefcase
121.00904901189433,14.58668053146987,briefcase
121.00646714196824,14.585533527951448,support
120.96661207896754,14.617863927830781,heart
120.96475933758498,14.618176534185373,heart
120.96450793114198,14.619667324233468,home
120.9637353851753,14.622115706273895,power
120.96304925369994,14.61882217040288,heart
120.96208590535511,14.621756223217435,power
120.96249329835248,14.620585335755164,heart
120.96061038667065,14.626275600208444,support
120.96173113757142,14.623999753084217,briefcase
121.07995035251635,14.6347157664887,power
121.08579247010496,14.624374259714507,power
121.1173031174969,14.641220391663083,briefcase
121.09971024054403,14.653872676745966,power
121.07650507302368,14.624323453218544,support
121.08898798044682,14.633286858965093,power
121.0914184280196,14.647792133993912,heart
121.11801597208317,14.651858133127726,support
121.1059361359809,14.669704276965742,briefcase
121.11822600521725,14.661890462916778,briefcase
121.09756943226495,14.625780602315274,power
121.09740691119204,14.632237577163433,briefcase
121.09841737864014,14.638526508450447,home
121.08506684822206,14.635617165738948,home
121.04045432550866,14.418698752852245,heart
121.04597166338823,14.409307300875806,heart
121.03893226963787,14.435216434441404,briefcase
121.02174280448452,14.408092049291737,heart
121.02487660539902,14.382736033860917,support
121.03801965812681,14.398104149534163,briefcase
121.04961283783898,14.462400404258618,home
121.03137980197735,14.370422343200941,support
120.94812749109103,14.65097774639346,heart
120.94870206813977,14.649920721253805,support
120.94946805673122,14.646905012896125,power
120.93974008086795,14.667128391060766,home
120.96135658816485,14.647870681811643,support
120.94707006367963,14.652925214281156,heart
120.948354447249,14.64404378061418,support
120.95513475880617,14.639578449687487,heart
120.94283056022735,14.66209638427739,home
120.96198911643678,14.637368924279535,briefcase
120.93665736727075,14.670778194581239,home
120.94544723817842,14.656897429013998,power
120.932964672402,14.67323324556412,power
120.92716686831628,14.687429524450623,home
121.02270463973537,14.45121170495351,power
120.98884088638617,14.53084527421287,briefcase
121.02536405249991,14.4840736315093,home
120.99206773397059,14.507763020714679,support
120.997342955244,14.495964005750375,support
121.03903846282151,14.470338548023943,home
121.0267653009915,14.50046251117307,heart
121.00795827873185,14.489620785719392,heart
121.02790493262651,14.468126139482427,heart
121.01047873863092,14.469037410566242,briefcase
121.04270320884403,14.49760447114778,heart
120.99854498321234,14.504646085693773,heart
121.03365468844461,14.49162400959916,support
120.98720305993248,14.516332603273488,heart
121.00516959128805,14.510896569783727,home
120.98743165130873,14.559848890251624,home
120.99004880209026,14.554034018074246,support
121.00117255084538,14.544243139031332,briefcase
121.00103291913861,14.545601541459222,heart
121.00096862272376,14.546261966957715,home
121.00082518031697,14.547090200187924,briefcase
121.00246422487066,14.547237722819307,power
121.0007314943945,14.547837571060377,support
121.00063584057001,14.548390248655709,home
121.00038105537115,14.54937993176942,home
121.0019735881526,14.54960910628375,support
121.00227725078274,14.54863255821488,heart
120.99026747117924,14.553242422946747,support
121.0023821493886,14.548007431820128,heart
121.00255196228129,14.546377314976151,home
121.00259232863245,14.545684368245718,support
121.00232913486283,14.543818830935896,briefcase
121.00381266731358,14.54495581769581,support
121.00393862809045,14.543829920812964,briefcase
121.00315945457514,14.542827994186334,briefcase
121.00408781868728,14.542673277080027,briefcase
121.00271791898781,14.54137190640115,power
121.00367426440297,14.541324979602777,briefcase
120.99046479364979,14.552626221641956,power
121.00363083447635,14.550527495240267,power
121.00405438133332,14.549508660685177,home
121.00363308387952,14.548663719342946,power
121.0046007875369,14.548711270135582,support
121.00423528172489,14.547681546703691,briefcase
121.0043586064703,14.546562187715477,briefcase
121.00424011283809,14.54569460214655,heart
121.00467540163527,14.551180502894594,power
121.00574252186718,14.55121126387403,heart
121.00545294558765,14.549649346081,support
120.99119443631106,14.550087214954337,briefcase
121.00683145491469,14.54996006190088,home
121.00568775461278,14.548167788274945,support
121.00689777298484,14.54865336684331,heart
121.00580058580063,14.546261136382425,heart
121.0068980115036,14.547314320933092,home
121.00736008871029,14.545972374752221,power
121.00598253966908,14.544627291054706,support
121.00769734946417,14.544483051047996,support
121.00591575628354,14.543567232448192,support
121.00590920014903,14.54281281987406,power
120.99054087559423,14.560359803126302,support
121.0056806318639,14.542196836928392,heart
121.00506938228146,14.541536387024928,support
121.0046126711835,14.540763359731447,power
121.00692938461746,14.542204891250107,briefcase
121.00832453591023,14.541491101011236,power
120.99886340097932,14.535144012347198,heart
121.00000012530492,14.53845391829182,home
121.00173375715033,14.539118590464081,power
121.00207294880053,14.535943524781059,power
121.0029018070092,14.537278139064943,support
120.9901847758772,14.561185754362581,power
121.00289291266705,14.539254560886931,briefcase
121.00393527494364,14.539440258034663,heart
121.00559448401323,14.539881786678869,power
121.00428262262493,14.538676322696617,heart
121.00382899997419,14.537723294473992,briefcase
121.00354867618472,14.536719240999007,home
121.00368854815453,14.53586774246387,home
121.00513574191126,14.538108254493402,heart
121.00692036953279,14.539507916414808,support
121.00879650984677,14.540277738585198,power
120.99078283274967,14.559425783343997,support
121.00851931273849,14.539399297479068,home
121.00793860383631,14.538098510574649,power
121.00676160996277,14.537251561193857,home
121.00653265755653,14.536527544055518,power
121.00631759681909,14.53610917021069,power
121.00562736967082,14.535342500312618,heart
121.00937436363726,14.538541238686971,support
121.00827390709205,14.53562573314018,home
121.00737191862385,14.534405402549162,support
121.01110468911472,14.540373081713268,heart
120.99074329343857,14.55991236383474,heart
121.01099852861086,14.539304904959439,heart
121.01094187360283,14.538591422625586,home
121.01069184500558,14.537448240252068,home
121.01067371844482,14.536341191208574,power
121.01060254635861,14.535766777236605,briefcase
121.00966868464911,14.535335173870205,briefcase
121.01181442027638,14.533824305537408,power
121.00913015042995,14.533968884939984,home
121.00511015120975,14.533078647808717,briefcase
121.00677186793042,14.532745994707485,home
120.99051075112249,14.558227889419818,support
121.01253890560898,14.53168519509046,power
121.00985982547299,14.53226007923703,briefcase
121.00808092386968,14.533135156322327,heart
121.01938437519324,14.525470627360898,power
121.00697343230995,14.530881181227024,briefcase
121.01084520477991,14.52972560756613,power
121.0042244221155,14.534126233296375,support
121.00037319968358,14.536674507076663,home
121.00158614955534,14.53178269872116,power
121.00148962941613,14.536471028436313,home
120.99179382506954,14.558597381564446,heart
121.00071491011232,14.534336428764034,support
121.00085297744405,14.524040739486367,power
120.99902609010029,14.517300658829209,home
121.00137395996492,14.516196061762551,briefcase
121.00154417672093,14.513665515164517,power
121.00723432609757,14.517007795560545,support
121.00339043276963,14.513173664937334,home
121.00896439679855,14.513470158042173,briefcase
121.00261652975679,14.513427965636513,power
121.00016739495473,14.511783740872508,briefcase
120.98853287052636,14.560061853301022,support
120.99089760761335,14.557063290130078,briefcase
121.00049171850435,14.510499788289668,power
121.01488889081158,14.513741268434119,heart
120.99138631574054,14.556491150419092,power
120.99218084819658,14.55670285831959,briefcase
120.9922860642239,14.555515416151973,support
120.9918565325666,14.554511546073586,home
120.99232595506055,14.55323774201969,heart
120.99250626631269,14.55166255560645,home
120.9929584814743,14.550087461227946,heart
120.99329380831057,14.554288489719731,power
120.99363231664547,14.552390301259218,support
120.98841160553154,14.558688135665236,briefcase
120.99383570068024,14.551495146896594,power
120.99412103510522,14.55043750808927,home
120.9940021160438,14.549062173975814,briefcase
120.99284686790264,14.562178652296724,home
120.99285313443845,14.559702477682169,power
120.9935295713648,14.55798814438776,heart
120.99429637700838,14.559748195984026,home
120.9945992288201,14.556462677937931,home
120.99513335194197,14.55430680122395,power
120.9957483918454,14.55207145652729,heart
120.98868374296391,14.55790750124955,support
120.99620630665497,14.550238353721621,power
120.99499059952733,14.56229422877694,power
120.99618239010175,14.563026131892176,heart
120.99725776443313,14.562670724984553,home
120.99589065078615,14.559561280999,heart
120.99692195631623,14.560565589676457,power
120.99804931066858,14.55937154358724,power
120.9965660146425,14.557229148712402,home
120.9976195445093,14.558241379657245,briefcase
120.99683567695446,14.55562923339014,home
120.9889260001709,14.557217021992034,briefcase
120.99825677631209,14.55618651634764,home
120.99924013467769,14.555658002716301,support
120.99747380497372,14.55462308827379,heart
120.99865562180595,14.554961777871156,briefcase
120.99979353157714,14.554237810062366,power
120.99780649228911,14.553371407674463,power
120.99915191168515,14.553628194453761,support
121.00011420247966,14.55319949002629,support
120.99807100115397,14.552183924023183,power
120.99841466169585,14.550654638369721,heart
120.98915977653108,14.556773006152422,power
120.99978692835623,14.551545975098428,briefcase
121.00050954992503,14.552452218893405,support
121.00094463585421,14.553372702233174,briefcase
121.00083652967061,14.552020122268106,power
121.00096235196446,14.551466003550255,power
121.00217966119884,14.552546860030988,heart
121.00179097756,14.550808240727491,briefcase
121.00365025655957,14.552137669369875,briefcase
120.99382106886475,14.547886868988709,heart
120.9949797511167,14.548494725625453,home
120.98928740497395,14.556077475207536,briefcase
120.9945421590383,14.546092405371569,power
120.99540513968459,14.547475448620872,support
120.99599714460082,14.545828700081433,home
120.99524615876494,14.543413508134027,briefcase
120.99658759584975,14.543586909395644,heart
120.99626926771921,14.540591637099267,support
120.98709174509635,14.54024248664501,heart
120.9968267767478,14.538342598552527,home
120.99677594235135,14.536722473599815,support
120.99861232671762,14.538980949218436,support
120.98954662394618,14.55532881846821,power
120.99823020818785,14.540768118275405,home
120.99792038030638,14.542270538418828,support
120.99857409090576,14.542372777668994,briefcase
120.99940300307522,14.540801384496191,briefcase
120.99914638273937,14.542360740242762,power
120.99798596702703,14.543701345388746,power
120.99784722352862,14.544722779893107,support
120.9980194082397,14.5458128125383,heart
120.99668915202876,14.546558238277006,heart
120.99767759448143,14.547087360306762,briefcase
120.98979179068542,14.55476081340419,briefcase
120.99746738564784,14.547759689565847,home
120.99672763750306,14.548197880950495,heart
120.99673266864781,14.548966164998976,home
120.99847135509363,14.547507614864612,support
120.99896651624819,14.547635421951448,heart
120.99936354946196,14.548812958482431,home
120.9998383973712,14.54637202114192,briefcase
120.99994639570282,14.54296996052921,briefcase
121.00141887177006,14.541051776265428,briefcase
121.00131101274616,14.54272646173006,briefcase
120.98432005225592,14.552838566399565,home
121.06812444436846,14.567332094385717,home
121.0738788575859,14.559666315858932,home
121.07923149393213,14.556317509654452,power
121.0662253258667,14.556351165153242,briefcase
121.08276418169618,14.571756860601417,support
121.09936800668575,14.615356591897084,heart
121.08895343861671,14.549222105786857,briefcase
121.07382947353494,14.564353677911592,power
121.05846864347343,14.572126258812359,briefcase
121.07960248383503,14.55907215611178,support
121.09677767481084,14.600037860249975,power
121.08921535048344,14.57785404562774,home
121.06340508167723,14.576716410611898,home
121.08481144548325,14.564771470367484,power
121.09103764637017,14.557562503017236,heart
121.05639549422828,14.567969880313612,heart
121.08735657388999,14.587826515190407,power
121.07779732213723,14.566447221280507,home
121.05921332710088,14.583134625344469,power
121.07470421677161,14.553351489695888,support
121.07289198624488,14.5613455254189,support
121.08806174130892,14.56681091633506,power
121.08033552584881,14.561546810450308,home
121.08048755701881,14.563602997468792,power
121.10019158219488,14.583779791565373,home
121.06941130128698,14.558967953604599,home
121.08001925169964,14.564946470764811,support
121.08447165067673,14.615226095309875,heart
121.07280945355737,14.557358651961906,support
121.07154095858144,14.584391879747088,support
121.06316455208555,14.544032061181571,power
121.07064212218448,14.549403477561826,power
121.06599610265751,14.540701079198932,power
121.06585540963533,14.545851768877128,power
121.06668615304515,14.548129600450284,briefcase
121.06795700197688,14.543309970006009,heart
121.07158549632597,14.545496212291148,power
121.0680149133206,14.55332644459412,briefcase
121.0736665673489,14.550634734196956,power
121.06651313703853,14.551368637490945,heart
121.02301053124826,14.660309679274858,heart
121.06640158746762,14.631865821447262,power
121.00587782061224,14.654673494159603,home
121.00594521958398,14.616437214228304,home
121.01026451705737,14.668135268596666,heart
121.03861979302425,14.6933737048292,home
121.04855722425187,14.610696553963848,briefcase
121.03217252672134,14.658808714974246,power
121.10895438342386,14.70660504018377,briefcase
121.07899929923167,14.606839702222699,briefcase
121.06313412213524,14.624885641146525,home
121.02745409453274,14.666056722668465,briefcase
120.99882026240248,14.650766224162787,heart
121.00141225518902,14.666039398531455,support
121.09787661047646,14.682839534361403,support
121.06745474657714,14.615414539726734,power
121.07144483409259,14.618979059620404,home
121.07363815393525,14.617907743826771,support
121.06297358021975,14.637297127815737,support
121.022510046205,14.649252682321881,heart
121.0616537585171,14.607492769960224,heart
121.03350546877424,14.711742497045984,support
